token	lemma
intéresser	intéresser
tout	tout
particulièrement	particulièrement
dégradation	dégradation
vitamines	vitamine
b9	b9
vitamines	vitaminer
dégradent	dégrader
vite	vite
particulier	particulier
plats	plat
livrés	livrer
domicile	domicil
explique-t-elle	explique-t-ell
seb	seb
devrait	devoir
terme	terme
proposer	proposer
marché	marché
nouveaux	nouveau
appareils	appareil
adaptés	adapter
cible	cibl
seniors	senior
vivant	vivre
domicile	domicil
est-à-dire	est-à-dire
ergonomiques	ergonomiquer
permettront	permettre
ceux-ci	ceux-ci
pouvoir	pouvoir
consommer	consommer
produits	produit
alimentaires	alimentaire
faciles	facile
usage	usage
grâce	grâce
leur	son
emballage	emballage
spécifique	spécifique
répondent	répondre
leurs	leur
attentes	attente
nutritionnelles	nutritionnel
gustatives	gustative
--	--
1	1
allemagne	allemagn
belgique	belgiqu
espagne	espagn
finlande	finland
france	france
pays-bas	pays-ba
pologne	pologne
royaume-uni	royaume-uni
suisse	suisse
seule	seul
molécule	molécul
concevoir	concevoir
led	led
direct	direct
seule	seul
molécule	molécul
concevoir	concevoir
led	led
diodes	diode
électroluminescentes	électroluminescente
fameuses	fameux
led	led
light-emitting	light-emitting
diode	diode
occupent	occuper
place	place
importante	important
notre	notre
environnement	environnement
quotidien	quotidien
elles	lui
y	y
jouent	jouer
rôle	rôle
important	important
indicateur	indicateur
lumineux	lumineux
elles	lui
conquièrent	conquérir
progressivement	progressivement
marché	marché
éclairage	éclairage
leur	son
avenir	avenir
semble	sembler
prometteur	prometteur
autant	autant
possible	possible
construire	construire
petite	petit
taille	taille
disposer	disposer
sources	source
lumière	lumière
ponctuelles	ponctuel
course	cours
miniaturisation	miniaturisation
chercheurs	chercheur
institut	institut
physique	physique
chimie	chimie
matériaux	matériau
strasbourg	strasbourg
ipcms	ipcm
cnrsuniversité	cnrsuniversité
strasbourg	strasbourg
collaboration	collaboration
leurs	leur
collègues	collègue
cea	cea
upmc	upmc
université	université
pierre	pierr
marie	marie
curie	curie
viennent	venir
franchir	franchir
étape	étape
ultime	ultime
réalisant	réaliser
première	premier
led	led
composée	composer
seule	seul
molécule	molécule
faire	faire
ils	il
utilisé	utiliser
unique	unique
brin	brin
polythiophène	polythiophène
matériau	matériau
bon	bon
conducteur	conducteur
courant	courir
déjà	déjà
utilisé	utiliser
fabrication	fabrication
led	led
grande	grand
taille	taille
or	or
faisant	faire
passer	passer
courant	courir
travers	travers
brin	brin
polythiophène	polythiophène
fixé	fixer
côté	côté
pointe	point
microscope	microscope
tunnel	tunnel
autre	autre
surface	surface
or	or
chercheurs	chercheur
alors	alors
observé	observer
celui-ci	celui-ci
comporte	comporte
diode	diode
électroluminescente	électroluminescente
autrement	autrement
dit	dire
lumière	lumière
n	n
émise	émettre
lorsque	lorsque
électrons	électron
vont	aller
pointe	pointe
microscope	microscope
vers	vers
surface	surface
or	or
alors	alors
polarité	polarité
inversée	inverser
émission	émission
lumière	lumière
négligeable	négligeable
dispositif	dispositif
constitue	constituer
chercheurs	chercheur
nouvel	nouveau
outil	outil
sonder	sonder
phénomènes	phénomène
produisent	produire
lorsqu	lorsqu
matériau	matériau
conducteur	conducteur
émet	émettre
lumière	lumière
va	aller
permettre	permettre
optimiser	optimiser
matériaux	matérial
afin	afin
obtenir	obtenir
émissions	émission
lumineuses	lumineuse
performantes	performant
généralement	généralement
travaux	traval
représentent	représenter
première	premier
avancée	avancer
vers	vers
conception	conception
composants	composant
taille	taille
moléculaire	moléculaire
combinant	combiner
propriétés	propriété
électroniques	électronique
optiques	optique
esiee	esiee
ecole	ecol
innovation	innovation
technologique	technologique
cci	cci
ile-de-france	ile-de-france
ouvre	ouvrir
ses	son
portes	porte
evénement	evénemer
esiee	esiee
ecole	ecol
innovation	innovation
technologique	technologique
cci	cci
ile-de-france	ile-de-france
ouvre	ouvrir
ses	son
portes	porte
8	8
février	février
2014	2014
esiee	esiee
paris	pari
ecole	ecole
innovation	innovation
technologique	technologique
chambre	chambre
commerce	commerc
industrie	industrie
région	région
paris	pari
ile-de-france	ile-de-france
ouvre	ouvrir
ses	son
portes	porte
public	public
programme	programme
visites	visite
guidées	guidée
bâtiment	bâtimer
compagnie	compagnie
élèves	élève
démonstrations	démonstration
techniques	technique
enseignants	enseignant
présentation	présentation
ensemble	ensembl
formations	formation
dispensées	dispenser
établissement	établissemer
filières	filière
programmes	programme
échanges	échange
international	international
renseignements	renseignement
pratiques	pratique
enfin	enfin
découverte	découverte
vie	vie
associative	associatif
discussions	discussion
anciens	ancien
élèves	élève
représentants	représentant
entreprises	entreprise
partenaires	partenaire
école	école
établissement	établissement
formation	formation
cycle	cycl
ingénieur	ingénieur
organisée	organiser
3	3
branches	branche
informatique	informatique
télécommunications	télécommunications
ingénierie	ingénierie
systèmes	système
santé	santé
énergie	énergie
environnement	environnement
8	8
filières	filière
proposées	proposer
élèves	élève
dernières	dernier
années	année
informatique	informatique
systèmes	système
information	information
réseauxtélécommunications	réseauxtélécommunication
systèmes	système
embarquésobjets	embarquésobjet
intelligents	intelligent
électroniquemicro	électroniquemicro
nanotechnologie	nanotechnologie
génie	génie
industriel	industriel
biotechnologies	biotechnologie
e-santé	e-santé
énergie	énergi
précisons	préciser
40	40
enseignements	enseignement
proposés	proposer
restent	rester
optionnels	optionnel
permettent	permettre
étudiants	étudiant
personnalisé	personnaliser
leur	son
profil	profil
ajoutons	ajouton
offre	offrir
ajoutent	ajouter
3	3
filières	filière
apprentissage	apprentissage
réseaux	réseal
informatiques	informatique
télécoms	télécommunication
informatique	informatique
applications	application
systèmes	système
embarqués	embarquer
transports	transport
objets	objet
intelligents	intelligent
enfin	enfin
entrée	entrée
esiee	esiee
cycle	cycl
ingénieur	ingénieur
3	3
ans	an
fait	faire
après	après
classe	classe
préparatoire	préparatoire
grandes	grand
écoles	école
btsdut	btsdut
encore	encore
licence	licence
2	2
possible	possible
choisir	choisir
cursus	cursu
intégré	intégré
5	5
ans	an
directement	directement
après	après
bac	bac
httpwwwadmission-postbacfr	httpwwwadmission-postbacfr
dernière	dernier
option	option
inscriptions	inscription
doivent	devoir
faites	fait
avant	avant
20	20
mars	mars
prochain	prochain
arts	art
métiers	métier
paristech	paristech
innove	innover
bachelor	bachelor
technologie	technologie
dès	dès
septembre	septembre
2014	2014
arts	art
métiers	métier
paristech	paristech
innove	innover
bachelor	bachelor
technologie	technologie
dès	dès
septembre	septembre
2014	2014
technologie	technologie
connaît	connaître
sérieuse	sérieux
désaffection	désaffection
chez	chez
bacheliers	bachelier
étudiants	étudiant
part	part
bacheliers	bachelier
technologiques	technologique
n	n
cessé	cesser
décroître	décroître
depuis	depuis
1995	1995
constat	constat
autant	autant
préoccupant	préoccuper
besoins	besoin
industriels	industriel
différentes	différent
filières	filière
technologiques	technologique
élevés	élevé
ne	ne
diminuent	diminuer
pas	pas
contexte	contexte
arts	art
métiers	métier
paris	pari
tech	tech
pris	prendre
décision	décision
lancer	lancer
dès	dès
prochaine	prochain
rentrée	rentrée
septembre	septembr
bachelor	bachelor
technologie	technologie
formation	formation
post-bac	post-bac
réservée	réserver
titulaires	titulaire
baccalauréat	baccalauréat
sti2d	sti2d
sera	être
proposée	proposer
centres	centre
grande	grand
ecole	ecole
châlons-en-champagne	châlons-en-champagn
bordeaux-talence	bordeaux-talence
explication	explication
laurent	laurent
carraro	carraro
directeur	directeur
général	général
arts	art
métiers	métier
paristech	paristech
initiative	initiativ
vise	vise
reconstruire	reconstruir
filière	filière
technologique	technologique
france	france
simple	simple
tableau	tableau
suffit	suffire
laurent	laurent
carraro	carraro
résumer	résumer
situation	situation
actuelle	actuel
on	on
y	y
voit	voir
bacheliers	bachelier
technologiques	technologique
orientent	orienter
largement	largement
vers	vers
bts	bts
subtilisant	subtiliser
places	place
bacheliers	bachelier
professionnels	professionnel
leur	son
côté	côté
n	n
solution	solution
ils	il
souhaitent	souhaiter
poursuivre	poursuivre
leurs	leur
études	étude
celle	celui
entrer	entrer
université	université
sachant	savoir
taux	taux
réussite	réussite
derniers	dernier
n	n
quelques	quelque
cela	celer
signifie	signifier
on	on
envoie	envoyer
directement	directement
échec	échec
désole	désole
directeur	directeur
général	général
arts	art
métiers	métier
paristech	paristech
sans	sans
compter	compter
bacheliers	bachelier
technologiques	technologique
eux	lui
font	faire
prendre	prendre
places	place
iut	iut
bacheliers	bachelier
filières	filière
générales	général
face	face
décalage	décalage
généralisé	généraliser
autant	autant
déplorable	déplorable
existe	exister
attentes	attente
non	non
satisfaites	satisfaire
côté	côté
industriels	industriel
etat	etat
décidé	décider
réagir	réagir
promulguant	promulguer
loi	loi
enseignement	enseignement
supérieur	supérieur
esr	esr
juillet	juillet
2013	2013
loi	loi
vise	viser
particulier	particulier
redonner	redonner
sens	sens
filière	filière
technologique	technologique
or	or
cursus	cursu
bachelor	bachelor
technologie	technologie
lance	lanc
arts	art
métiers	métier
paristech	paristech
inscrit	inscrit
volonté	volonter
permettre	permettre
filière	filière
technologique	technologique
retrouver	retrouver
sa	son
véritable	véritable
place	place
concrètement	concrètement
formation	formation
va	aller
proposée	proposer
dès	dès
rentrée	rentrer
prochaine	prochain
septembre	septembre
sous	sou
forme	forme
pilotes	pilote
bordeaux	bordeaux
talence	talence
flux	flux
24	24
étudiants	étudiant
autre	autre
campus	campus
châlons-en-champagne	châlons-en-champagn
là	là
flux	flux
24	24
étudiants	étudiant
nous	nous
cherchons	chercher
faire	faire
créer	créer
modèle	modèle
fois	fois
rôdé	rôdé
écosystèmes	écosystème
différents	différent
disséminera	disséminer
sa	son
vocation	vocation
précise	préciser
laurent	laurent
carraro	carraro
bachelor	bachelor
technologie	technologie
pédagogie	pédagogie
sera	être
radicalement	radicalement
différente	différent
pédagogies	pédagogie
mises	mettre
oeuvre	oeuvre
soit	être
bts	bts
iut	iut
encore	encore
classe	classe
préparatoire	préparatoire
université	université
agit	agir
dispenser	dispenser
enseignement	enseignement
basé	baser
projets	projet
réalisations	réalisation
technologiques	technologique
étudiant	étudier
alors	alors
acteur	acteur
apprentissage	apprentissage
explique-t-il	explique-t-il
autre	autre
innovation	innovation
notable	notable
organisation	organisation
particulière	particulier
enseignement	enseignement
matinée	matiner
consacrée	consacrer
uniquement	uniquement
alors	alors
après-midi	après-midi
étudiants	étudiant
travailleront	travailler
projets	projet
autrement	autrement
dit	dire
approche	approche
concret	concret
augmentation	augmentation
progressive	progressif
niveau	niveau
scientifique	scientifique
nécessaire	nécessaire
résoudre	résoudre
problèmes	problème
posés	poser
outre	outre
conférences	conférence
visites	visite
sites	site
industriels	industriel
seront	être
proposées	proposer
chaque	chaque
mois	mois
étudiants	étudiant
ailleurs	ailleurs
profiteront	profiter
matériels	matériel
pointe	point
plateformes	plateforme
technologiques	technologique
arts	art
métiers	métier
paristech	paristech
telle	tel
démarche	démarche
demande	demande
évidemment	évidemment
temps	temps
beaucoup	beaucoup
temps	temps
formation	formation
trois	trois
ans	an
première	premier
année	année
laquelle	lequel
tous	tout
élèves	élève
effectueront	effectuer
minimum	minimum
mois	mois
stage	stage
afin	afin
leur	son
permettre	permettre
découvrir	découvrir
milieu	milieu
entreprise	entreprendre
enseignants	enseignant
période	période
sera	être
occasion	occasion
évaluer	évaluer
compétences	compétence
chaque	chaque
étudiant	étudiant
milieu	milieu
professionnel	professionnel
indique	indique
directeur	directeur
général	général
arts	art
métiers	métier
paristech	paristech
années	année
suivantes	suivant
élèves	élève
auront	avoir
choix	choix
plusieurs	plusieurs
mises	mise
situation	situation
industrielles	industriel
notamment	notamment
sous	sou
forme	forme
projets	projet
études	étude
lien	lien
entreprise	entreprise
stages	stage
encore	encore
contrats	contrat
professionnalisation	professionnalisation
enfin	enfin
fin	fin
cursus	cursu
élèves	élève
obtiendront	obtenir
leur	son
bachelor	bachelor
technologie	technologie
est-à-dire	est-à-dire
diplôme	diplôme
études	étude
supérieures	supérieur
technologie	technologie
leur	son
donnera	donnera
possibilité	possibilité
concourir	concourir
intégrer	intégrer
1ère	1ère
année	année
cursus	cursu
ingénieur	ingénieur
arts	art
métiers	métier
encore	encore
postuler	postuler
suivre	suivre
formations	formation
ingénieurs	ingénieur
apprentissage	apprentissage
fip	fip
étudiants	étudiant
souhaitent	souhaiter
bachelor	bachelor
technologie	technologie
leur	son
permettra	permettra
entrer	entrer
monde	mond
travail	travail
dès	dès
fin	fin
cursus	cursu
rendez-vous	rendez-vous
septembre	septembre
prochain	prochain
rentrée	rentrer
48	48
étudiants	étudiant
première	premier
promotion	promotion
bachelor	bachelor
technologie	technologie
grande	grand
muraille	muraill
verte	verte
projet	projet
africain	africain
concerne	concerner
toute	tout
planète	planète
grande	grand
muraille	muraill
verte	verte
projet	projet
africain	africain
concerne	concerner
toute	tout
planète	planète
février	février
occasion	occasion
4ème	4ème
édition	édition
trophées	tropher
mécénat	mécénat
entreprise	entreprise
environnement	environnement
développement	développemer
durable	durable
